Ciudad,Bodega,Código,Nombre,Cantidad,P.Ult.Comp,Costo Lista,Tipo,Línea
LS - Barrio Industrial   ,B14,6540320                        ,BOTELLA TINTA BROTHER CYAN BT5001C,8,5860,5860,STOCK,SUMINISTROS COMPUTACIONALES             
LS - Barrio Industrial   ,B14,6542509                        ,CARTRIDGE HP 667 TRI-COLOR 100 PÁG. 2ML,1,10129,10327,F MAESTRA,SUMINISTROS COMPUTACIONALES             
LS - Barrio Industrial   ,B14,6663217                        ,LAPIZ GRAFITO FABER HEXAGONAL 1205SE Nº2 HB,329,139.25,139.25,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6802303                        ,ETIQUETA RIVO PRINT 70X108 BLANCA 25HJS,9,2900,2900,DE SALIDA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6802306                        ,ETIQUETA RIVO PRINT 35X108 BLANCA 25HJS,7,2900,2900,DE SALIDA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7271250                        ,DESINFECTANTE LYSOFORM AEROSOL LAVANDA 360CC,34,2766,2766,BLOQUEO-L,ASEO                                    
LS - Barrio Industrial   ,B14,7276237                        ,BARRE AGUA VIRUTEX P/PISO 55CM,8,6140,6140,BLOQUEO-L,ASEO                                    
LS - Barrio Industrial   ,B14,7280074                        ,CHALECO BALUT FLUOR. NARANJO 803 T/L,11,1100,0,SOLO SALA,FERRETERÍA                              
LS - Barrio Industrial   ,B14,7290494                        ,PILA DURACEL AAA OPTIMUM 2UN,6,1606,1606,STOCK,FERRETERÍA                              
LS - Barrio Industrial   ,B14,7290498                        ,PILA MAXELL AAA ALCALINA LR03BP2 2UN,87,440,440,STOCK,FERRETERÍA                              
LS - Barrio Industrial   ,B14,7770325                        ,PINCEL PROARTE ETERNA PELO CERDA PLANO Nº14,17,113,218,SOLO SALA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7770343                        ,"TIJERA ISOFIT OFICINA 305 A 5 1/2"" 14 CM",109,297,297,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7770767                        ,PINCEL PROARTE PELO CAMELLO N°1,48,152,152,SOLO SALA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7771051                        ,PEGAMENTO PROARTE BARRA 21GR,20,278,278,SOLO SALA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7771926                        ,RPTO CUCHILLO CARTONERO ISOFIT CHICO 10HJ,402,359,359,QUIEBRE-C,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7774152                        ,CORCHETERA ISOFIT CI-1000 S/IND NEGRA 25-140H,2,15344,15344,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7775149                        ,TAMPON TRODAT S-2 NEGRO Nº9052 11X7CM,18,2446,2446,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,8253266                        ,MOUSE KENSINGTON PROFIT ALAMBRICO NEGR K72355,10,6239,6239,QUIEBRE-C,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,B14,8600747                        ,GELATINA DAILY FRAMBUESA STEVIA 20GR,6,322,322,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8600762                        ,ENDULZANTE DAILY STEVIA TABLETA 300UN,26,1157,1157,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601043                        ,PALMITO CONSERVA WASIL ENTERO 400GR,76,1760,1760,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601285                        ,ATUN SAN JOSE LOMITO AL AGUA 160GR,26,968,968,DESCONTINU,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601410                        ,MERMELADA WATTS FRUTILLA SIN AZUCAR 200GR,125,919,919,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601778                        ,MAYONESA CAROZZI 1KG,37,1500,1500,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601803                        ,CREMA CAROZZI CHOCLO 1KG,1,1639,1750,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601806                        ,CEREAL NESTLE ZUCOSOS 500GR,6,2711,2711,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601841                        ,POROTO BLANCO BONANZA 1KG,1,2344.5,2300,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8602116                        ,BEBIDA FANTA BOTELLA 250CC,4,410,0,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8602321                        ,BEBIDA SPRITE ZERO 591CC,34,666,702,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8603742                        ,GALLETA COSTA DONUTS LECHE 100GR,28,545,590,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8604735                        ,GALLETA COSTA CRACKELET CLASICA 85GR,53,270,270,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8605164                        ,LECHE SVELTY DESCREMADA 800GR,5,4015,4015,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8605421                        ,JUREL SAN JOSE NATURAL 425GR,32,1337,1337,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8607985                        ,FIDEO CAROZZI ESPIRAL49 5KG,1,5650,5400,QUIEBRE-L,ALIMENTOS                               
LS - Barrio Industrial   ,B14,6003502                        ,LAPIZ GRAFITO FABER TRIANGULAR 1205 Nº2,264,139.25,139.25,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6003842                        ,MARCADOR SHARPIE PERMANENTE AZUL PUNTA FINA,4,627,627,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6004121                        ,LA.PORTAMINA PENTEL 0.3 P203,108,2340,0,QUIEBRE-L,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6008031                        ,PAPEL LUSTRE ARTEL NEGRO 53X75CM,194,125,212,QUIEBRE-C,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6100021                        ,PIZARRA CORCHO BISILQUE 100X200,2,50900,50900,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,6541043                        ,"CABLE SEG. KENSINGTON NOTEBOOK 1,8M K64675EU",5,11370,17011,QUIEBRE-C,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,B14,6541222                        ,MOUSE KENSINGTON USB IN A BOX K72356,4,5036,5036,QUIEBRE-C,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,B14,6541280                        ,KIT MOUSE Y TECLADO PRO FIT INALAMBRICO NEGRO,2,20162,20162,QUIEBRE-C,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,B14,6541950                        ,PAD MOUSE DURABLE ERGOTOP CON GEL,1,10200,10200,STOCK,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,B14,6542467                        ,"MOCHILA RIVACASE 15.6"" KOMODO NEGRA",2,13800,13800,STOCK,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,B14,6805124                        ,(SEPARADOR AVERY CARTA INDICE 1/31 COLORES),42,3307,0,SOLO SALA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7001183                        ,SCOTCH SELLOCINTA 12X45MM CRISTAL,154,75,154,BLOQUEO-C,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7001197                        ,CINTA EMBALAJE 3M 48X40MT TRANSPARENTE,54,916,916,BLOQUEO-L,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7001215                        ,(APRETADOR SELLOFFICE 32MM 1 1/4),151,25,0,QUIEBRE-L,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7262002                        ,PILA DURACELL D BLISTER 2UN,49,3041,3041,STOCK,FERRETERÍA                              
LS - Barrio Industrial   ,B14,7270151                        ,MOPA AVION VIRUTEX 60 CM,12,11557,11557,BLOQUEO-L,ASEO                                    
LS - Barrio Industrial   ,B14,7610253                        ,ETIQUETA ADETEC INK-JET BLANCA 101X25MM 25HJ,5,2291,2291,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7770401                        ,MARCADOR ISOFIT PERMANENTE PTA REDONDA NEGRO,64,224,224,F MAESTRA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7774550                        ,DISPENSADOR CINTA ADHESIVA ISOFIT GRANDE L,21,2064,2064,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,8255267                        ,ARCH WILSON 385 OFICIO 2ANILLOX1 BLANCO,70,2089,2089,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,8600271                        ,LECHE LONCOLECHE SEMIDESC CHOCOLATE 200CC,16,301,340,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8600558                        ,CHOCOLATE COSTA VIZZIO 120GR,21,1222,1700,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8600579                        ,DELICIA FRAMBUESA NUTRABIEN 42GR,60,413,413,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601224                        ,CHAMPIÑON WASIL LAMINADO 400GR,41,1261,1261,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601256                        ,JALEA CARICIA GUINDA 100GRS.,24,473,465,DESCONTINU,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601269                        ,JALEA CARICIA DURAZNO 100GRS,24,473,473,DESCONTINU,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601312                        ,JALEA CARICIA EN POLVO PAPAYA 100G,24,473,473,DESCONTINU,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601488                        ,JUGO LIVEAN MANGO 7GR,56,132,132,DE SALIDA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601745                        ,ACEITE MIRAFLORES VEGETAL 900CC,28,1550,1550,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601787                        ,GOMITA OSITO 25GR,240,114,0,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601920                        ,JALEA LIVEAN MANZANA 20GR,9,536,536,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8603475                        ,ENDULZANTE DAILY SUCRALOSA LIQUIDO 270ML,16,1643,1643,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8604629                        ,ARROZ MIRAFLORES GRADO 1 LARGO ANCHO 1KG,9,1670,1670,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8606200                        ,FIDEO CAROZZI SPAGHETTI  Nº5 1KG,8,1100,1100,QUIEBRE-L,ALIMENTOS                               
LS - Barrio Industrial   ,B14,90000063                       ,MARCADOR PILOT JUMBO PERMANENTE VERDE,15,1881,2397,F MAESTRA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7275091                        ,TRAPERO ALGODÓN SCOTCH BRITE DOBLE C/OJA,23,1793,2190,DE SALIDA,ASEO                                    
LS - Barrio Industrial   ,B14,7275232                        ,ESPONJA VIRUTEX OROTEX COBRE ANTIBACTERIAL MEDIANA,30,903,903,BLOQUEO-L,ASEO                                    
LS - Barrio Industrial   ,B14,7275399                        ,JABÓN LÍQUIDO SIMONDS HYGIENIC 1 LT,3,1612,1612,STOCK,ASEO                                    
LS - Barrio Industrial   ,B14,7276239                        ,ESCOBILLON MUNICIPAL VIRUTEX 45CM,3,8774,8774,BLOQUEO-L,ASEO                                    
LS - Barrio Industrial   ,B14,7770675                        ,LA.ROLLER UNIBALL UM-153 VERDE,11,738,0,F MAESTRA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7770903                        ,SACAPUNTA PROARTE SIMPLE PLASTICO C/DEP OVAL,73,199,199,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7772562                        ,GOMA EVA PROARTE 20X30CM ROJA PQ 10 UND,7,924,924,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7772603                        ,CINTA ROTULADORA DYMO 12X4MM PLASTICA AZUL,1,2550,2550,DESCONTINU,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7775001                        ,ACCO CLIP ISOFIT PLASTICO COL/SURTIDOS 50UN,70,754,754,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7775420                        ,CARP ISOFIT FT OFICIO 10 FUNDA AZUL,1,832,0,F MAESTRA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7775841                        ,PIZARRA MAGNETICA PROARTE 35.6X28CM,5,2544,2544,STOCK,LIBRERÍA                                
LS - Barrio Industrial   ,B14,7776061                        ,TEMPERA PROARTE CARMIN 120ML,12,645,645,F MAESTRA,LIBRERÍA                                
LS - Barrio Industrial   ,B14,8600393                        ,FIDEO PARMA CABELLO ANGEL 400 GR,28,550,450,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8600543                        ,BEBIDA FANTA ZERO 350CC,16,541,541,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8600951                        ,NESTUM 5 CEREALES 250GR,2,1878.39,1460,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601041                        ,PALMITO CONSERVA WASIL RODAJA 400GR,43,1427,1427,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601477                        ,NECTAR LIVEAN NARANJA 200CC,19,187,180,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8601663                        ,SOPA NATUREZZA POLLO C/FIDEOS 55GR,9,269,326,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8602867                        ,NESCAFE NESTLE TRADICIONAL FRASCO 170GR,1,5276,5276,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8604031                        ,HARINA MONT BLANC S/POLVO 1KG,22,831.921,720,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8604327                        ,GOMITAS AMBROSITO 25GR,129,127,127,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8604525                        ,CARAMELO ARBOLITO AMBROSOLI 430GR,13,1476,1476,A PEDIDO,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8605414                        ,AGUA MINERAL VITAL S/GAS 600CC,20,336,399,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8605724                        ,FIDEO CAROZZI CORBATA 400GR,24,510,485,F MAESTRA,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8607236                        ,GALLETA COSTA VIVO AGUA 140GR,60,460,460,STOCK,ALIMENTOS                               
LS - Barrio Industrial   ,B14,8880868                        ,CARP BUHO CAJA C/ELASTICO OFICIO COLOR,22,3190,3190,STOCK,LIBRERÍA                                
P. Montt                 ,B1  ,7274630                        ,TUBO FLUORESCENTE PHILIPS T8 18W 54,1,377,412,DE SALIDA,FERRETERÍA                              
P. Montt                 ,B1  ,7275035                        ,MOPA SCOTCH BRITE ULTRASEC,1,2262,3952,DE SALIDA,ASEO                                    
P. Montt                 ,B1  ,7276106                        ,PILA ENERGIZER ELECTRONICA REDONDA CR2016 UN,4,141,135,DE SALIDA,FERRETERÍA                              
P. Montt                 ,B1  ,7290491                        ,PILA DURACELL AUDITIVA 13 BLISTER 6UN,10,1498,1604,STOCK,FERRETERÍA                              
